,desc
2106,"- Comune di Mendrisio, Via E. Bernasconi,  -""http://www.mendrisio.ch""
- 2x Steckdose CEE blau 230V/16A (16A), 1x Steckdose CH Typ 13 (10A), FI / Freier Zugang / ZeitbeschrÃ¤nkung: 4 h / Standort: posteggio vicino ex Casa Comunale, 1 parcheggio / Parken:"
2107,"- emotÃ¬, Via Ufentina 25
- 2x Kabel mit Fahrzeugkupplung Typ2 (16A, 3-ph), 2x Kabel mit Stecker - Typ1 (16A), 2x Steckdose CH Typ 23 (16A) / Zugang: evpass RFID/APP / Stromkosten: Starting from CHF 0.22/kWh / Parken: wÃ¤hrend des Ladevorgangs: CHF 0 .--"
2108,"- Fiamm SoNick, Strada Cantonale 5,  -""http://www.fzsonick.com"", info@fzsonick.com, +41-91 641 53 11
- 6x Steckdose CEE blau 230V/16A (16A), 3x Steckdose CH Typ 13 (10A), FI / Freier Zugang / Standort: entrata sul retro (ex Mes-Dea SA), 6 parcheggi, rise"
2109,"- Hotel Serpiano, Via Serpiano, +41-91-986-20-00
- 2x Steckdose CEE blau 230V/16A (16A), 1x Steckdose CH Typ 13 (10A), FI / Freier Zugang / ZeitbeschrÃ¤nkung: 4 h / Standort: Sulla curva, 100m sopra hotel, 2 parcheggi / Parken: gratis
- Interessant: pano"
2110,"- Negozio Alimentari Cooperativa, Largo Bernasconi, Via Gelusa, +41-91-646-17-77
- 2x Steckdose CEE blau 230V/16A (16A), 1x Steckdose CH Typ 13 (10A), FI / Freier Zugang / ZeitbeschrÃ¤nkung: 4 h / Standort: a fianco negozio Cooperativa, c/o Magazzino Com"
2111,"- Aziende Industriali di Lugano SA, Via Gelusa 
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A), 1x Steckdose CH Typ 23 (16A) / Zugang: RFID Lokal / Standort: Tariffa di stazionamento: - durante la ricarica: 0.5 CHF/h"
2112,"- Aziende Industriali di Lugano SA, Via S. Giorgio 
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A), 1x Steckdose CH Typ 23 (16A) / Zugang: RFID Lokal / Standort: Tariffa di stazionamento: - durante la ricarica: 0.5 CH"
2113,"- GoFast, 37 Via San Giorgio,  -""https://www.gofast.swiss/""
- 2x Kabel mit Stecker - CCS Typ2 (150kW), 1x Kabel mit Stecker - CHAdeMO (60kW), 1x Steckdose Typ2 (63A, 3-ph), 1x Kabel mit Fahrzeugkupplung Typ2 (63A, 3-ph) / Zugang: adhoc per QR Code und We"
2114,"- Ufficio Postale, via San Giorgio 8,  -""http://www.coldrerio.ch""
- 2x Steckdose CEE blau 230V/16A (16A), 1x Steckdose CH Typ 13 (10A), FI / Freier Zugang / ZeitbeschrÃ¤nkung: 4 h / Standort: Ufficio Postale, di fronte, centro paese, 1 parcheggio / Parke"
2115,"- GoFast, 37 Via San Giorgio,  -""https://www.gofast.swiss/""
- 2x Kabel mit Stecker - CCS Typ2 (150kW), 1x Kabel mit Stecker - CHAdeMO (60kW), 1x Steckdose Typ2 (63A, 3-ph), 1x Kabel mit Fahrzeugkupplung Typ2 (63A, 3-ph) / Zugang: adhoc per QR Code und We"
2190,"- Alpiq E-Mobility AG, Ringstrasse 10
- 4x Steckdose Typ2 (32A, 3-ph) / Zugang: easy4you app
Eintrag/Korrektur: 06-Jul-2020"
2191,"- Alpiq E-Mobility AG, Loestrasse 170
- 3x Steckdose Typ2 (32A, 3-ph) / Zugang: easy4you app
Eintrag/Korrektur: 28-Jul-2020"
2192,"- Ost-mobil c/o St.Galler Stadtwerke, Arlibonstrasse
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: easy4you app
Eintrag/Korrektur: 01-Jan-2018"
2193,"- Alpiq E-Mobility AG, Bahnhofplatz 6
- 5x Steckdose Typ2 (16A, 3-ph), 1x Kabel mit Fahrzeugkupplung Typ2 (16A, 3-ph) / Zugang: easy4you app
Eintrag/Korrektur: 28-Jul-2020"
2194,"- Domenig Immobilien, Kasernenstrasse 97
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: SMS sonstige, RFID Lokal / Standort: maximal 6 Stunden
Eintrag/Korrektur: 10-Mai-2018"
2195,"- Groupe E, Emserstrasse 2
- 1x Steckdose Typ2 (32A, 3-ph) / Zugang: kein Zugang mit RFID, SMS sonstige, MOVE RFID / Standort: Auf dem WerksgelÃ¤nde der Renault Garage Bayer AG, Standort Richtung WaffenplatzsraÃe an der Werkstatteinfahrt, Zufahrt via Em"
2196,"- Alpiq E-Mobility AG, Parkplatz Obere Au
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: easy4you app
Eintrag/Korrektur: 14-Jul-2020"
2197,"- Alpiq E-Mobility AG, GÃ¤uggelistrasse 60
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: easy4you app
Eintrag/Korrektur: 06-Dez-2019"
2198,"- Alpiq E-Mobility AG, Felsenaustrasse 29
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: easy4you app
Eintrag/Korrektur: 31-Jul-2018"
2199,"- Ost-mobil c/o St.Galler Stadtwerke, ScalÃ¤rstrasse 17
- 1x Steckdose Typ2 (32A, 3-ph) / Zugang: Intercharge direct, easy4you app / Stromkosten: GemÃ¤ss Ihrem EMP, Mitglieder Ost-mobil.ch AC: CHF 1.- Start plus CHF 0.35./kWh, DC: CHF 2.- Start plus CHF"
2200,"- Ost-mobil c/o St.Galler Stadtwerke, Alexanderstrasse 25
- 1x Steckdose Typ2 (32A, 3-ph), 1x Steckdose Typ2 (32A, 3-ph) / Zugang: Intercharge direct, easy4you app / Stromkosten: GemÃ¤ss Ihrem EMP, Mitglieder Ost-mobil.ch AC: CHF 1.- Start plus CHF 0.35."
2201,"- swisscharge.ch AG, Auto SPA Rossboden, Rossbodenstrasse 18
- 1x Kabel mit Stecker - CCS Typ2 (50kW), 1x Kabel mit Stecker - CHAdeMO (50kW) / Zugang: NewMotion APP, PlugSurfing RFID/APP, E.ON, eins E-Mobil RFID/App, MAINGAU Autostrom, virta/swisscharge"
2202,"- Parkhaus Obere Quader P1 - Domenig Immobilien, Quaderstrasse 28, +41 81 250 57 70
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph) / Zugang: RFID Lokal, evpass RFID/APP / Standort: Das Parkhaus Quader hat 400 ParkplÃ¤tze, davon 1 fÃ¼r Elektrofahrzeuge,"
2203,"- Ost-mobil c/o St.Galler Stadtwerke, Waisenhausstrase
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: easy4you app
Eintrag/Korrektur: 01-Jan-2018"
2204,"- Alpiq E-Mobility AG, Spundistrasse
- 2x Kabel mit Stecker - CCS Typ2 (50kW), 1x Kabel mit Stecker - CHAdeMO (50kW), 2x Steckdose Typ2 (32A, 3-ph) / Zugang: easy4you app
Eintrag/Korrektur: 27-Jul-2021"
2205,"- Alpiq E-Mobility AG, Ringstrasse 10
-  / Zugang: easy4you app
Eintrag/Korrektur: 06-MÃ¤r-2020"
2206,"- Ost-mobil c/o St.Galler Stadtwerke, Kasernenstrasse 30
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: Intercharge direct, easy4you app / Stromkosten: GemÃ¤ss Ihrem EMP, Mitglieder Ost-mobil.ch: AC: CHF 1.- Start plus CHF 0.35./kWh, DC: CHF 2.- Start plus CH"
2207,"- Alpiq E-Mobility AG, Bahnhofplatz
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: easy4you app
Eintrag/Korrektur: 19-Dez-2019"
2208,"- AMAG Chur, Rossbodenstrasse 14-16,  -""http://www.chur.amag.ch/""
- 1x Kabel mit Stecker - CCS Typ2 (50kW), 1x Kabel mit Stecker - CHAdeMO (50kW), 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph) / Zugang: RFID Lokal / Stromkosten: kostenlos
- Hinweis: Lad"
2209,"- Repower AG, WelschdÃ¶rfli 2
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph) / Zugang: Intercharge, Intercharge direct, MAINGAU Autostrom, Plug'n Roll APP
Eintrag/Korrektur: 19-Aug-2019"
2210,"- City West P1 - Domenig Immobilien, Comercialstrasse 32
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal
Eintrag/Korrektur: 14-Jun-2018"
2211,"- Emil Frey AG, Dosch Garage Chur, Kasernenstrasse 148
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Freier Zugang / Stromkosten: Kunden
- Hinweis: Ladestation nur fÃ¼r Kunden kostenlos, fÃ¼r andere User pro Ladung"
2212,"- Alpina Chur AG, Kasernenstr 165
- 1x Kabel mit Stecker - CCS Typ2 (50kW), 1x Steckdose Typ2 (32A, 3-ph) / Zugang: Siehe Hinweis, Intercharge
- Hinweis: Autentifizierung nur noch Ã¼ber Intercharge.eu: Link 22 kW: https://m.intercharge.eu/evse/show?evsei"
2213,"- Emil Frey AG, Dosch Garage Chur, Kasernenstrasse 148
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: Siehe Hinweis / Stromkosten: Kunden
- Hinweis: Ladestation nur noch fÃ¼r Kunden, fÃ¼r andere User pro Lad"
2214,"- Alpiq InTec Ost AG, Triststrasse 3
- 1x Steckdose Typ2 (16A, 3-ph) / Zugang: SMS sonstige, RFID Lokal / offen: 07.30 â 17.00 Uhr
- Hinweis: Wandladestation Mennekes; die RFID Karte ist von 07.30 Uhr - 17.00 Uhr am Empfang erhÃ¤ltlich
Eintrag/Korrektu"
2228,"- Parkaus BrÃ¼ggli, Poststrasse
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A), 2x Steckdose CH Typ 23 (16A) / Zugang: evpass RFID/APP / ZeitbeschrÃ¤nkung: max. 8 h / Stromkosten: Tarife gemÃ¤ss EVPASS / Parken: Pro T"
2229,"- Sommerau Elektro MM AG, Quellensteig 253
- 1x Kabel mit Fahrzeugkupplung Typ2 (16A, 3-ph), 1x Kabel mit Stecker - Typ1 (16A) / Zugang: SMS sonstige, RFID Lokal
Eintrag/Korrektur: 19-Aug-2017"
2230,"- Blatter's Bellavista Hotel, Untere Waldpromenade, www.blatterbellavista.ch, info@blatterbellavista.ch, +41-81-3786666
- 1x Steckdose CH Typ 13 (10A), Sicherung nicht von aussen zugÃ¤nglich / offen: 8-18 Uhr (Achtung: Saisonzeiten beachten, siehe Websit"
2231,"- Hotel Arlenwald, PrÃ¤tschlistrasse ,  -""http://www.arlenwaldhotel.ch/"", arlenwald@bluewin.ch, +41-81-377-18-38
- 2x Steckdose Typ2 (16A, 3-ph) / Freier Zugang / Stromkosten: FÃ¼r HotelgÃ¤ste kostenlos / Parken: Kostenlos
- Essen: Hotel Arlenwald
- Hinw"
2232,"- Sunstar Alpine Hotel Arosa, Seewaldweg,  -""http://www.arosa.sunstar.ch"", arosa@sunstar.ch, +41-81-378-77-77
- 1x Steckdose CEE rot 400V/32A (32A, 3-ph), 2x Steckdose CEE blau 230V/16A (16A), 2x Steckdose CH Typ 25 (16A, 3-ph), 2x Steckdose CH Typ 23 (1"
2233,"- Parkhaus OchsenbÃ¼hl, JÃ¶ry-Jenny-Strasse
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP / Parken: Pro Tag CHF 6.-, die ersten 30 Min. kostenlos
Eintrag/Korrektur: 17-Sep-2018"
2234,"- Tschuggen Grand Hotel, Sonnenbergstrasse,  -""http://www.tschuggen.ch/"",  info@tschuggen.ch , +41-81-378-99-99
- 2x Steckdose Typ2 (16A, 3-ph) / Bitte wenden Sie sich an unser Concierge Team  / ZeitbeschrÃ¤nkung: Nach VerfÃ¼gbarkeit / Stromkosten: CHF 3"
2235,"- Valsana Hotel & Appartements, Oberseepromenade 2,  -""http://www.valsana.ch"", info@valsana.ch, +41-81-378-63-63
- 4x Steckdose Typ2 (32A, 3-ph)
- Essen: Restaurant Twist fÃ¼r AprÃ¨s-Ski-Cocktails oder genussvollen Essen
- Schlafen: Hotel Valsana
- Hinwe"
2236,"- Alpiq E-Mobility AG, Hauptstrasse
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: easy4you app / Standort: GegenÃ¼ber Postauto-Haltestellen ""Churwalden Bergbahnen""
Eintrag/Korrektur: 12-Jan-2019"
2215,"- Gemweinde Ems, Gassa Suto
- 2x Steckdose Typ2 (32A, 3-ph)
Eintrag/Korrektur: 25-Okt-2020"
2216,"- Flims Electric, Station RhB,  -""http://www.bike-energy.com""
- 4x EnergyBus (2kW) / Zugang: Siehe Hinweis / Standort: Unten in der Rheinschlucht, direkt an der RhB Station Trin.
- Essen: Im Sommer Kioskbetrieb an der Station. -""https://www.trinstaziun.c"
2217,"- Flims Electric, Fidaz Bargis,  -""http://www.bike-energy.com""
- 4x EnergyBus (2kW) / Zugang: Siehe Hinweis / Standort: Beim Berghaus Bargis
- Essen:  -""https://www.bargis-flims.ch/de/""
- Schlafen:  -""https://www.bargis-flims.ch/de/angebot""
- Hinweis: <b"
2218,"- Schweizerhof Flims Romantik Hotel, Rudi Dadens 1,  -""http://www.schweizerhof-flims.ch"", info@schweizerhof-flims.ch, +41-081-928-10-10
- 2x Steckdose Typ2 (16A, 3-ph) / telefonisch / ZeitbeschrÃ¤nkung: 07:00 -23:00 (Rezeptions-Ãffnungszeiten) / Stromko"
2219,"- Sunstar Alpine Hotel Films, Rudi Dado 8,  -""http://www.flims.sunstar.ch"", flims@sunstar.ch, +41-81-828-18-00
- 1x Steckdose CEE rot 400V/32A (32A, 3-ph), 2x Steckdose CEE blau 230V/16A (16A), 2x Steckdose CH Typ 25 (16A, 3-ph), 2x Steckdose CH Typ 23 ("
2220,"- EV-Box B.V., Via Gutveina 8
- 2x Steckdose Typ2 (16A, 3-ph) / Zugang: NewMotion RFID, PlugSurfing RFID/APP, SMATRICS RFID
Eintrag/Korrektur: 14-Jul-2020"
2221,"- Alpiq E-Mobility AG, Rudi Dadens 3
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: easy4you app
Eintrag/Korrektur: 27-Nov-2019"
2222,"- Flims Electric AG, Promenada 18,  -""https://www.flimselectric.ch/"", info@flimselectric.ch, +41 81 920 90 20
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph) / Zugang: Kreditkarte / Parken: max. 2h
- Hinweis: ParkzeitbeschrÃ¤nkung 2h
Eintrag/Korrektur:"
2223,"- Fidazerhof, Via da Fidaz 34 ,  -""http://www.fidazerhof.ch/"", info@fidazerhof.ch, +41 81 920 90 10
- 1x Steckdose Typ2 (32A, 3-ph) / Zugang: Siehe Hinweis / offen: Zu den Hotel-Rezeptionszeiten / Standort: Hotelparkplatz
- Essen: Restaurant Fidazerhof
-"
2334,"- Hamilton Bonaduz AG, Via Crusch 8
- 2x Steckdose Typ2 (32A, 3-ph)
Eintrag/Korrektur: 06-MÃ¤r-2020"
2335,"- Luftseilbahn RhÃ¤zÃ¼ns Feldis, Via Nova 27, +41-81-641-13-88
- 1x Steckdose Typ2 (32A, 3-ph) / Zugang: RFID Lokal / Stromkosten: Kostenpflichtig / Standort: PP Talstation Luftseilbahn / Parken: Kostenlos
- Hinweis: Ladestation KEBA P30
Eintrag/Korrektu"
2224,"- Flims Electric AG, Via Falera 1,  -""https://www.flimselectric.ch/"", info@flimselectric.ch, +41 81 920 90 20
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph) / Zugang: Kreditkarte
Eintrag/Korrektur: 29-Jul-2021
Aktiv gemeldet am: 29-Jul-2021"
2225,"- Repower AG, Via Lieptgas 9
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: Intercharge, Intercharge direct, MAINGAU Autostrom, Plug'n Roll APP / Stromkosten: Charging time fee : 0,05 CHF/min; Consumed energy fee: 0,40 CHF/kWh; 
Eintrag/Korrektur: 09-Jan-2020"
2226,"- Weisse Arena Gruppe / Flims Electric, Talstation,  -""https://www.rocksresort.com"", reservation@rocksresort.com, +41-81-927-97-97
- 13x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph) / Freier Zugang / Stromkosten: Kostenlos / Standort: Im Parkhaus rocksres"
2227,"- Hotel Laaxerhof, Via Murschetg 35,  -""http://www.laaxerhof.ch"", info@laaxerhof.ch,  +41-81-920-82-00
- 1x Steckdose Typ2 (16A, 3-ph) / Zugang: Siehe Hinweis / Stromkosten: Die Stromkosten sind im Garagenpreis inbegriffen. / Standort: Hotelgarage / Park"
2243,"- Alpenblick Tenna AG, Mitte 28,  -""http://www.pension-alpenblick.ch"", empfang@pension-alpenblick.ch, +41- 81-645-11-23 
- 1x Steckdose Typ2 (16A, 3-ph) / Freier Zugang
- Essen: Restaurant Alpenblick
- Schlafen: Hotel Alpenblick
- Interessant: Safiental,"
2244,"- Hunger-Toggweiler, InnerzalÃ¶n 241, 081 647 12 57
- 1x Steckdose CH Typ 13 (10A), FI / Stromkosten: gratis / Standort: von Safien Platz nach ZalÃ¶n und InnerzalÃ¶n; erster Bauernbetrieb / Parken: gratis
- Essen: Restaurant-Gasthaus Rathaus, Safien Plat"
2245,"- Kraftwerke Zervreila AG,  -""http://www.kwz.ch/""
- 1x Steckdose Typ2 (32A, 3-ph) / Freier Zugang / Standort: Kraftwerke Zervreila AG, Zentrale Safien,
- Essen: Restaurant Rathaus, Safien Platz
Eintrag/Korrektur: 19-Jul-2021"
2246,"- Gasthaus Rathaus, Under Platz 31,  -""http://www.gasthaus-rathaus.ch"", info@gasthaus-rathaus.ch, +41-81-647-11-06
- 1x Steckdose Typ2 (16A, 3-ph), 1x Steckdose CH Typ 13 (8A) / Freier Zugang / Stromkosten: SFR 5.- pro Ladevorgang, E-Bikes gratis
- Essen"
2247,"- Flims Electric, Station RhB,  -""http://www.bike-energy.com""
- 4x EnergyBus (2kW) / Zugang: Siehe Hinweis / Standort: Unten in der Rheinschlucht, direkt an der RhB Station Valendas-Sagogn.
- Essen: Im Sommer Kioskbetrieb in der Station. -""https://www.su"
2248,"- gasthaus am brunnen, Haus am Platz 19,  -""http://www.gasthausambrunnen.ch"", info@gasthausambrunnen.ch,  41-81-920-21-22
- 1x Steckdose Typ2 (32A, 3-ph) / Freier Zugang / Standort: direkt vor dem Platz am Brunnen wenn man aus Richtung Ilanz kommt.
- Ess"
2249,"- Raiffeisenbank Surselva, Glennerstrasse 7,  -""https://www.raiffeisen.ch/surselva"", surselva@raiffeisen.ch, +41 81 920 01 01, Notfall +41 81 9200197
- 7x Steckdose Typ2 (16A, 3-ph), 3x Steckdose CEE rot 400V/16A (16A, 3-ph), 3x Steckdose CH Typ 23 (16A)"
2250,"- Repower AG, Giessli 5
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: Siehe Hinweis, Intercharge, Intercharge direct, MAINGAU Autostrom, Plug'n Roll APP / Stromkosten: Charging time fee : 0,05 CHF/min; Consumed energy fee: 0,40 CHF/kWh; / Parken: Kostenlos w"
2251,"- Einkaufscenter Mundaun, Glennerstrasse 30, www.repower.com, customercare-schweiz@repower.com, +41-81-9262550
- 3x Steckdose CH Typ 13 (8A), Sicherungen sind fÃ¼r den Benutzer zugÃ¤nglich, Gesamtabsicherung 25A / offen: Mo-Do 8:30-19:00 Uhr, Fr 8:30-20:"
2252,"- swisscharge.ch AG, Waltensburg
- 1x Steckdose Typ2 (32A, 3-ph) / Zugang: NewMotion APP, PlugSurfing RFID/APP, E.ON, eins E-Mobil RFID/App, MAINGAU Autostrom, virta/swisscharge app
Eintrag/Korrektur: 10-Apr-2018"
2253,"- Repower AG, Tarcisi Maissen SA, Via Resgias 16,  -""https://maissen-sa.ch/""
- 2x Steckdose Typ2 (32A, 3-ph), 2x Steckdose Typ2 (32A, 3-ph) / Zugang: Siehe Hinweis, Intercharge, Intercharge direct, MAINGAU Autostrom, Plug'n Roll APP / Stromkosten: Chargi"
2254,"- Via dalla Staziun 2
- 4x EnergyBus (2kW) / Zugang: Siehe Hinweis / Standort: Direkt an der RhB/MGB Station
- Hinweis: <b><font color=red>Spezielles Ladekabel nÃ¶tig! </font></b>
Eintrag/Korrektur: 23-Aug-2020"
2255,"- STWEG Disentiserhof, Via dils Larischs
- 1x Steckdose Typ2 (32A, 3-ph)
Eintrag/Korrektur: 18-Sep-2018"
2256,"- Green Motion SA, Via Acletta 1a
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 14-Jul-2020"
2257,"- Repower AG, Via dalla Staziun 4,  -""https://plugnroll.com/""
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: Intercharge, Intercharge direct, MAINGAU Autostrom, Plug'n Roll APP / Stromkosten: Charging time fee : 0,05 CHF/min; Consumed energy fee: 0,40 CHF/kWh"
2258,"- Banca Raiffeisen Cadi, Via Lucmagn 7, +41-81-920-30-66
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Steckdose CEE rot 400V/16A (16A, 3-ph), 1x Steckdose CH Typ 25 (16A, 3-ph) / Freier Zugang / Stromkosten: kostenlos / Standort: Von der Lukmanie"
2260,"- Alpiq E-Mobility AG, Energia Alpina, Via Alpsu 62,  -""https://www.energia-alpina.ch/"", info@energiaalpina.ch, +41 81 920 40 00
- 6x Steckdose Typ2 (32A, 3-ph) / Zugang: easy4you app / Standort: Parkplatz neben GraubÃ¼ndner Kantonalbank / Parken: Kosten"
2261,"- Repower AG, Hotel Cresta, Via Alpsu 253,  -""http://www.hotelcresta.ch""
- 2x Kabel mit Fahrzeugkupplung Typ2 (16A, 3-ph) / Zugang: Siehe Hinweis, Intercharge, Intercharge direct, MAINGAU Autostrom, Plug'n Roll APP / Parken: Kostenlos
- Hinweis: Intellig"
2268,"- Gritec AG, Trutwisstrasse 9,  -""https://gritec.ch/"", +41 58 733 38 00
- 2x Steckdose Typ2 (16A, 3-ph) / Standort: GrÃ¼n markierte ParkflÃ¤chen direkt vor dem Haupteingang der Firma Gritec AG
Eintrag/Korrektur: 29-Jul-2021
Aktiv gemeldet am: 27-Dez-2018"
2269,"- Repower AG, Ascherapark .
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: Intercharge, Intercharge direct, MAINGAU Autostrom, Plug'n Roll APP
Eintrag/Korrektur: 19-Aug-2019"
2270,"- Repower AG, furnaferien.ch, Bodenstrasse 15,  -""http://www.furnaferien.ch/"", info@furnaferien.ch, +41-81-330-12-11
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: Intercharge, Intercharge direct, MAINGAU Autostrom, Plug'n Roll APP / Parken: Kostenlos
- Hinwe"
2271,"- Heuberge AG, Heuberge 4,  -""http://www.heuberge.ch/"", info@heuberge.ch, +41-81-300-30-70
- 1x Steckdose CEE rot 400V/32A (32A, 3-ph) / Freier Zugang / Stromkosten: Kostenlos / Parken: Kostenlos
Eintrag/Korrektur: 23-Jul-2018"
2272,"- Repower AG, Hauptstrasse 9
- 2x Kabel mit Stecker - CCS Typ2 (50kW), 2x Kabel mit Stecker - CHAdeMO (50kW), 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph) / Zugang: Intercharge, Intercharge direct, MAINGAU Autostrom, Plug'n Roll APP
Eintrag/Korrektur:"
2273,"- HÃ¤xahuus, Luzi Kaminbau, Dalvazza 5,  -""https://www.haexahuus.ch"", info@haexahuus.ch, +41-81-3305320
- 1x Steckdose CEE rot 400V/16A (16A, 3-ph), 1x Steckdose CH Typ 15 (10A, 3-ph), 1x Steckdose CH Typ 13 (10A) / Freier Zugang / offen: 24 h fÃ¼r Haush"
2274,"- Drehstromkiste, Untergasse 35a
- 1x Steckdose CEE+ rot 400V (32A, 3-ph), 1x Steckdose CEE blau 230V/16A (16A), 1x Steckdose CH Typ 23 (16A), Sicherung zugÃ¤nglich, Absicherung 32 A / Zugang: Siehe Hinweis, Drehstromnetz / offen: FÃ¼r Drehstromnetz Mitg"
2275,"- Repower AG, BÃ¼demji 65B
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: Siehe Hinweis, Intercharge, Intercharge direct, MAINGAU Autostrom, Plug'n Roll APP / Standort: Bei Rathausplatz / Parken: Kostenlos
- Hinweis: Intelligente Ladestation des Netzwerks Plu"
2276,"- Repower AG, Hauptstrasse .
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: adhoc per QR Code und Web App, Intercharge, Intercharge direct, MAINGAU Autostrom, Plug'n Roll APP / Standort: Auf dem grossen Parkplatz
Eintrag/Korrektur: 15-Aug-2021"
2277,"- Evelyn & AndrÃ©, Feldstrasse 179R, +41 81 401 10 41
- 1x Kabel mit Fahrzeugkupplung Typ2 (25A, 3-ph), 1x Steckdose CH Typ 15 (13A, 3-ph), 1x Steckdose CH Typ 13 (13A, 1-ph) / Freier Zugang
- Hinweis: bitte vorher anrufen die Ladestation befindet sich i"
2278,"- Repower AG, Ãussere Bahnhofstrasse 1
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: Intercharge, Intercharge direct, MAINGAU Autostrom, Plug'n Roll APP
Eintrag/Korrektur: 02-Okt-2019"
2279,"- Romantik Hotel ""Chesa Grischuna"", Fam. Guler, Bahnhofstr. 12, www.chesagrischuna.ch, hotel@chesagrischuna.ch, +41-81 422 22 22
- 1x Steckdose CH Typ 15 (10A, 3-ph), 1x Steckdose CH Typ 13 (10A) / Zugang: Siehe Hinweis / offen: Mitte Juni bis Mitte Okt."
2280,"- Repower AG, Selfrangastrasse 555
- 1x Steckdose Typ2 (32A, 3-ph) / Zugang: Intercharge, Intercharge direct, MAINGAU Autostrom, Plug'n Roll APP
Eintrag/Korrektur: 25-Feb-2020"
2281,"- Repower AG, Gotschnastrasse 17
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: Intercharge, Intercharge direct, MAINGAU Autostrom, Plug'n Roll APP
Eintrag/Korrektur: 22-Aug-2021"
2282,"- Silvretta Parkhotel Klosters, Landstrasse 190,  -""https://www.silvretta.ch/"", info@silvretta.ch, +41 81 423 34 35
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (16A) / Zugang: adhoc per QR Code und Web App / Standort: Ga"
2283,"- Sunstar Boutique Hotel Albeina Klosters, Boscaweg 7,  -""http://www.klosters.sunstar.ch"", klosters@sunstar.ch, +41-81-423-21-00
- 1x Steckdose CEE rot 400V/32A (32A, 3-ph), 2x Steckdose CEE blau 230V/16A (16A), 2x Steckdose CH Typ 25 (16A, 3-ph), 2x Ste"
2284,"- Alpiq E-Mobility AG, Promenade 142
- 1x Kabel mit Stecker - CCS Typ2 (50kW), 1x Kabel mit Stecker - CHAdeMO (50kW), 1x Steckdose Typ2 (32A, 3-ph) / Zugang: Intercharge direct, easy4you app
Eintrag/Korrektur: 05-Dez-2016"
2285,"- Alpiq E-Mobility AG, Baslerstrasse 9
- 6x Steckdose Typ2 (16A, 3-ph) / Zugang: easy4you app
- Hinweis: <b>Import from provider, data not yet reviewed.</b>
Eintrag/Korrektur: 10-Aug-2017"
2286,"- Nino Unold AG, FlÃ¼elastrasse 2,  -""https://dealer.bmw.ch/unold/de"", +41-81-420-16-60
- 1x Kabel mit Stecker - CCS Typ2 (50kW), 1x Kabel mit Stecker - CHAdeMO (50kW), 1x Kabel mit Fahrzeugkupplung Typ2 (63A, 3-ph) / Zugang: beliebige RFID Karte / offen"
